Security,GTHKD2YR Corp                                                   ,GTDEM2YR Corp                                                   ,GTDEM10YR Corp                                                  ,GTINR10YR Corp                                                  ,GTINR2YR Corp                                                   
2013-04-23,0.154,0.016,1.26,7.737,7.49
2013-04-24,0.153,0.011,1.238,7.735,7.49
2013-04-25,0.143,0.009,1.237,7.771,7.46
2013-04-26,0.134,-0.002,1.205,7.746,7.473
2013-04-29,0.137,-0.001,1.203,7.762,7.468
2013-04-30,0.138,0.011,1.215,7.729,7.442
2013-05-01,0.134,0.011,1.206,7.729,7.442
2013-05-02,0.141,-0.032,1.165,7.726,7.434
2013-05-03,0.126,-0.002,1.239,7.75,7.415
2013-05-06,0.156,-0.004,1.243,7.749,7.433
2013-05-07,0.152,0.027,1.298,7.742,7.451
2013-05-08,0.146,0.01,1.269,7.697,7.45
2013-05-09,0.159,0.004,1.269,7.612,7.375
2013-05-10,0.168,0.049,1.379,7.589,7.383
2013-05-13,0.185,0.025,1.355,7.589,7.374
2013-05-14,0.188,0.025,1.373,7.474,7.296
2013-05-15,0.194,0.022,1.382,7.459,7.276
2013-05-16,0.178,-0.01,1.33,7.398,7.256
2013-05-17,0.178,-0.032,1.325,7.413,7.251
2013-05-20,0.178,-0.007,1.376,7.349,7.27
2013-05-21,0.184,0.005,1.39,7.35,7.233
2013-05-22,0.17,-0.005,1.426,7.35,7.26
2013-05-23,0.187,0.007,1.443,7.35,7.213
2013-05-24,0.183,0.007,1.43,7.35,7.229
2013-05-27,0.169,0.027,1.456,7.35,7.214
2013-05-28,0.171,0.037,1.497,7.35,7.224
2013-05-29,0.201,0.078,1.532,7.163,7.267
2013-05-30,0.214,0.079,1.516,7.145,7.268
2013-05-31,0.209,0.067,1.504,7.243,7.305
2013-06-03,0.227,0.097,1.521,7.238,7.297
2013-06-04,0.217,0.102,1.542,7.204,7.285
2013-06-05,0.217,0.1,1.51,7.206,7.297
2013-06-06,0.215,0.134,1.52,7.216,7.286
2013-06-07,0.206,0.177,1.545,7.24,7.306
2013-06-10,0.224,0.198,1.6,7.277,7.32
2013-06-11,0.248,0.205,1.6,7.3,7.375
2013-06-12,0.25,0.175,1.584,7.291,7.385
2013-06-13,0.25,0.148,1.561,7.328,7.429
2013-06-14,0.228,0.125,1.513,7.309,7.367
2013-06-17,0.227,0.134,1.52,7.251,7.33
2013-06-18,0.231,0.174,1.569,7.274,7.36
2013-06-19,0.232,0.162,1.557,7.271,7.364
2013-06-20,0.296,0.244,1.664,7.379,7.501
2013-06-21,0.295,0.262,1.724,7.435,7.523
2013-06-24,0.355,0.268,1.811,7.499,7.62
2013-06-25,0.364,0.236,1.803,7.5,7.587
2013-06-26,0.38,0.2,1.766,7.58,7.663
2013-06-27,0.362,0.182,1.724,7.555,7.659
2013-06-28,0.339,0.187,1.728,7.459,7.573
2013-07-01,0.339,0.195,1.719,7.452,7.608
2013-07-02,0.336,0.173,1.703,7.469,7.628
2013-07-03,0.343,0.166,1.659,7.506,7.661
2013-07-04,0.36,0.111,1.647,7.425,7.586
2013-07-05,0.347,0.111,1.718,7.5,7.653
2013-07-08,0.365,0.09,1.697,7.571,7.722
2013-07-09,0.358,0.08,1.653,7.544,7.676
2013-07-10,0.336,0.104,1.657,7.513,7.656
2013-07-11,0.319,0.117,1.622,7.459,7.664
2013-07-12,0.311,0.101,1.559,7.527,7.696
2013-07-15,0.323,0.117,1.577,7.553,7.723
2013-07-16,0.336,0.088,1.55,8.082,9.051
2013-07-17,0.336,0.086,1.542,8.041,8.446
2013-07-18,0.305,0.073,1.518,7.976,8.176
2013-07-19,0.319,0.084,1.518,7.927,8.278
2013-07-22,0.313,0.1,1.514,8.079,8.664
2013-07-23,0.312,0.133,1.55,8.155,8.387
2013-07-24,0.312,0.159,1.645,8.411,8.508
2013-07-25,0.322,0.154,1.67,8.214,8.905
2013-07-26,0.307,0.149,1.665,8.147,8.952
2013-07-29,0.3,0.159,1.663,8.123,8.916
2013-07-30,0.304,0.151,1.667,8.222,9.194
2013-07-31,0.305,0.15,1.669,8.162,9.927
2013-08-01,0.297,0.152,1.666,8.075,8.923
2013-08-02,0.304,0.151,1.65,8.262,8.902
2013-08-05,0.274,0.167,1.686,8.203,8.862
2013-08-06,0.271,0.169,1.701,8.205,8.952
2013-08-07,0.272,0.165,1.686,8.144,8.947
2013-08-08,0.276,0.162,1.686,8.137,8.939
2013-08-09,0.278,0.16,1.679,8.137,8.92
2013-08-12,0.267,0.166,1.701,8.277,8.92
2013-08-13,0.281,0.223,1.807,8.384,9.089
2013-08-14,0.291,0.216,1.821,8.491,9.214
2013-08-15,0.288,0.229,1.882,8.491,9.181
2013-08-16,0.31,0.218,1.88,8.889,9.178
2013-08-19,0.31,0.226,1.896,9.237,9.681
2013-08-20,0.356,0.204,1.84,8.916,9.365
2013-08-21,0.364,0.248,1.87,8.411,9.114
2013-08-22,0.383,0.26,1.919,8.229,9.082
2013-08-23,0.397,0.281,1.934,8.252,8.954
2013-08-26,0.387,0.265,1.893,8.33,8.984
2013-08-27,0.368,0.235,1.846,8.718,9.116
2013-08-28,0.371,0.25,1.875,8.959,9.381
2013-08-29,0.36,0.233,1.855,8.776,9.392
2013-08-30,0.357,0.235,1.855,8.602,9.225
2013-09-02,0.376,0.26,1.904,8.465,9.228
2013-09-03,0.38,0.281,1.94,8.577,9.219
2013-09-04,0.379,0.274,1.94,8.39,9.143
2013-09-05,0.41,0.328,2.041,8.403,8.903
2013-09-06,0.44,0.265,1.949,8.606,8.914
2013-09-09,0.417,0.255,1.959,8.606,8.914
2013-09-10,0.413,0.27,2.026,8.48,8.899
2013-09-11,0.414,0.251,2.045,8.47,8.824
2013-09-12,0.393,0.225,1.999,8.498,8.935
2013-09-13,0.406,0.22,1.975,8.494,8.915
2013-09-16,0.344,0.208,1.937,8.431,8.863
2013-09-17,0.36,0.212,1.963,8.443,8.82
2013-09-18,0.358,0.236,2.0,8.371,8.742
2013-09-19,0.33,0.186,1.92,8.193,8.546
2013-09-20,0.331,0.209,1.942,8.555,8.656
2013-09-23,0.321,0.194,1.917,8.866,8.707
2013-09-24,0.328,0.18,1.845,8.846,8.745
2013-09-25,0.331,0.188,1.822,8.791,8.722
2013-09-26,0.322,0.188,1.83,8.727,8.677
2013-09-27,0.326,0.167,1.777,8.702,8.641
2013-09-30,0.316,0.166,1.778,8.758,8.621
2013-10-01,0.315,0.168,1.804,8.735,8.575
2013-10-02,0.314,0.16,1.81,8.732,8.575
2013-10-03,0.297,0.154,1.792,8.64,8.521
2013-10-04,0.301,0.173,1.84,8.621,8.488
2013-10-07,0.297,0.16,1.802,8.649,8.461
2013-10-08,0.308,0.17,1.81,8.5,8.257
2013-10-09,0.312,0.173,1.811,8.459,8.255
2013-10-10,0.31,0.18,1.868,8.436,8.335
2013-10-11,0.308,0.178,1.863,8.482,8.347
2013-10-14,0.308,0.174,1.858,8.57,8.374
2013-10-15,0.304,0.198,1.913,8.665,8.44
2013-10-16,0.299,0.214,1.928,8.665,8.433
2013-10-17,0.269,0.18,1.867,8.601,8.415
2013-10-18,0.279,0.172,1.831,8.553,8.395
2013-10-21,0.279,0.181,1.847,8.597,8.414
2013-10-22,0.276,0.153,1.795,8.61,8.386
2013-10-23,0.247,0.158,1.766,8.625,8.366
2013-10-24,0.257,0.174,1.764,8.585,8.371
2013-10-25,0.247,0.183,1.755,8.583,8.371
2013-10-28,0.236,0.188,1.749,8.66,8.395
2013-10-29,0.243,0.179,1.74,8.559,8.344
2013-10-30,0.241,0.154,1.687,8.572,8.33
2013-10-31,0.245,0.113,1.673,8.626,8.316
2013-11-01,0.246,0.112,1.691,8.681,8.365
2013-11-04,0.251,0.113,1.676,8.681,8.365
2013-11-05,0.258,0.138,1.742,8.737,8.412
2013-11-06,0.245,0.132,1.74,8.821,8.47
2013-11-07,0.237,0.084,1.684,8.85,8.507
2013-11-08,0.225,0.098,1.757,8.992,8.542
2013-11-11,0.257,0.094,1.753,8.957,8.542
2013-11-12,0.257,0.1,1.789,9.055,8.744
2013-11-13,0.249,0.098,1.735,8.919,8.584
2013-11-14,0.23,0.102,1.7,9.02,8.544
2013-11-15,0.234,0.107,1.705,9.02,8.53
2013-11-18,0.229,0.105,1.68,9.012,8.558
2013-11-19,0.214,0.116,1.719,9.012,8.513
2013-11-20,0.254,0.097,1.714,9.042,8.58
2013-11-21,0.252,0.097,1.74,9.078,8.542
2013-11-22,0.241,0.133,1.746,9.1,8.517
2013-11-25,0.245,0.128,1.722,8.753,8.519
2013-11-26,0.244,0.121,1.686,8.74,8.503
2013-11-27,0.238,0.129,1.716,8.688,8.437
2013-11-28,0.244,0.119,1.694,8.723,8.488
2013-11-29,0.244,0.114,1.692,8.74,8.418
2013-12-02,0.242,0.128,1.743,8.74,8.389
2013-12-03,0.251,0.122,1.724,8.764,8.376
2013-12-04,0.258,0.165,1.814,8.776,8.357
2013-12-05,0.254,0.205,1.86,8.784,8.33
2013-12-06,0.258,0.213,1.841,8.856,8.449
2013-12-09,0.251,0.224,1.838,8.904,8.333
2013-12-10,0.251,0.216,1.834,8.837,8.465
2013-12-11,0.249,0.231,1.813,8.825,8.507
2013-12-12,0.257,0.25,1.838,8.847,8.509
2013-12-13,0.274,0.242,1.827,8.91,8.538
2013-12-16,0.281,0.251,1.834,8.864,8.52
2013-12-17,0.275,0.229,1.826,8.91,8.514
2013-12-18,0.276,0.231,1.846,8.786,8.45
2013-12-19,0.291,0.214,1.871,8.745,8.486
2013-12-20,0.3,0.222,1.869,8.794,8.51
2013-12-23,0.318,0.225,1.88,8.813,8.496
2013-12-24,0.326,0.225,1.89,8.863,8.541
2013-12-25,0.325,0.223,1.89,8.863,8.544
2013-12-26,0.325,0.223,1.89,8.889,8.544
2013-12-27,0.338,0.239,1.954,8.961,8.639
2013-12-30,0.309,0.206,1.929,8.922,8.59
2013-12-31,0.324,0.207,1.925,8.823,8.42
2014-01-01,0.324,0.207,1.925,8.846,8.504
2014-01-02,0.332,0.211,1.94,8.838,8.515
2014-01-03,0.334,0.206,1.942,8.835,8.515
2014-01-06,0.345,0.209,1.906,8.785,8.452
2014-01-07,0.343,0.212,1.885,8.791,8.459
2014-01-08,0.335,0.226,1.903,8.802,8.46
2014-01-09,0.352,0.21,1.914,8.79,8.46
2014-01-10,0.35,0.184,1.842,8.762,8.46
2014-01-13,0.324,0.179,1.816,8.712,8.46
2014-01-14,0.324,0.202,1.813,8.712,8.46
2014-01-15,0.331,0.212,1.824,8.637,8.324
2014-01-16,0.338,0.175,1.779,8.618,8.286
2014-01-17,0.324,0.17,1.752,8.627,8.282
2014-01-20,0.325,0.162,1.74,8.527,8.282
2014-01-21,0.313,0.157,1.738,8.552,8.282
2014-01-22,0.336,0.169,1.756,8.607,8.282
2014-01-23,0.348,0.154,1.708,8.668,8.373
2014-01-24,0.322,0.123,1.657,8.738,8.418
2014-01-27,0.329,0.132,1.664,8.767,8.418
2014-01-28,0.329,0.121,1.676,8.75,8.423
2014-01-29,0.326,0.108,1.74,8.775,8.562
2014-01-30,0.316,0.092,1.714,8.822,8.477
2014-01-31,0.31,0.066,1.658,8.775,8.5
2014-02-03,0.31,0.076,1.643,8.731,8.5
2014-02-04,0.289,0.08,1.649,8.68,8.5
2014-02-05,0.286,0.074,1.635,8.709,8.5
2014-02-06,0.304,0.12,1.694,8.718,8.5
2014-02-07,0.312,0.09,1.66,8.736,8.5
2014-02-10,0.297,0.11,1.678,8.692,8.5
2014-02-11,0.299,0.104,1.685,8.739,8.5
2014-02-12,0.301,0.124,1.714,8.809,8.5
2014-02-13,0.317,0.105,1.666,8.862,8.654
2014-02-14,0.305,0.11,1.678,8.809,8.703
2014-02-17,0.305,0.111,1.683,8.804,8.703
2014-02-18,0.305,0.108,1.666,8.77,8.663
2014-02-19,0.346,0.108,1.66,8.77,8.663
2014-02-20,0.353,0.122,1.689,8.789,8.622
2014-02-21,0.367,0.118,1.661,8.791,8.684
2014-02-24,0.359,0.126,1.678,8.883,8.684
2014-02-25,0.358,0.12,1.645,8.873,8.684
2014-02-26,0.345,0.098,1.616,8.918,8.684
2014-02-27,0.348,0.088,1.562,8.917,8.684
2014-02-28,0.349,0.127,1.623,8.859,8.684
2014-03-03,0.348,0.105,1.55,8.9,8.684
2014-03-04,0.348,0.111,1.597,8.844,8.596
2014-03-05,0.353,0.117,1.604,8.84,8.598
2014-03-06,0.353,0.162,1.646,8.792,8.598
2014-03-07,0.36,0.177,1.652,8.812,8.598
2014-03-10,0.377,0.165,1.624,8.779,8.598
2014-03-11,0.383,0.166,1.637,8.735,8.298
2014-03-12,0.378,0.158,1.595,8.716,8.303
2014-03-13,0.369,0.14,1.54,8.737,8.522
2014-03-14,0.358,0.15,1.545,8.793,8.524
2014-03-17,0.357,0.155,1.566,8.793,8.524
2014-03-18,0.368,0.157,1.566,8.806,8.524
2014-03-19,0.36,0.172,1.598,8.779,8.388
2014-03-20,0.416,0.208,1.645,8.82,8.577
2014-03-21,0.426,0.205,1.63,8.795,8.549
2014-03-24,0.441,0.185,1.577,8.783,8.563
2014-03-25,0.432,0.168,1.576,8.788,8.615
2014-03-26,0.436,0.159,1.567,8.782,8.552
2014-03-27,0.418,0.135,1.535,8.82,8.452
2014-03-28,0.421,0.141,1.548,8.802,8.438
2014-03-31,0.451,0.158,1.565,8.802,8.438
2014-04-01,0.427,0.172,1.572,8.802,8.438
2014-04-02,0.417,0.187,1.615,8.958,8.438
2014-04-03,0.431,0.181,1.602,9.003,8.532
2014-04-04,0.432,0.161,1.552,9.064,8.582
2014-04-07,0.396,0.168,1.538,9.101,8.582
2014-04-08,0.398,0.171,1.556,9.102,8.582
2014-04-09,0.393,0.18,1.574,9.046,8.642
2014-04-10,0.354,0.157,1.52,8.999,8.642
2014-04-11,0.35,0.156,1.502,8.943,8.642
2014-04-14,0.35,0.154,1.525,8.943,8.642
2014-04-15,0.356,0.124,1.471,8.955,8.642
2014-04-16,0.371,0.132,1.484,8.961,8.572
2014-04-17,0.369,0.169,1.514,8.853,8.598
2014-04-18,0.368,0.169,1.514,8.851,8.598
2014-04-21,0.368,0.169,1.514,8.862,8.598
2014-04-22,0.378,0.169,1.533,8.851,8.614
2014-04-23,0.384,0.171,1.521,8.851,8.603
2014-04-24,0.375,0.183,1.529,8.851,8.603
2014-04-25,0.367,0.168,1.483,8.886,8.588
2014-04-28,0.37,0.17,1.496,8.856,8.564
2014-04-29,0.365,0.142,1.498,8.828,8.564
2014-04-30,0.343,0.14,1.468,8.829,8.564
2014-05-01,0.353,0.14,1.468,8.829,8.564
2014-05-02,0.34,0.124,1.449,8.808,8.564
2014-05-05,0.34,0.136,1.457,8.736,8.564
2014-05-06,0.341,0.146,1.459,8.772,8.564
2014-05-07,0.341,0.147,1.472,8.804,8.539
2014-05-08,0.328,0.116,1.445,8.757,8.539
2014-05-09,0.317,0.132,1.454,8.747,8.555
2014-05-12,0.318,0.129,1.463,8.731,8.555
2014-05-13,0.321,0.107,1.42,8.784,8.555
2014-05-14,0.304,0.099,1.367,8.783,8.555
2014-05-15,0.297,0.087,1.305,8.785,8.555
2014-05-16,0.305,0.092,1.329,8.833,8.555
2014-05-19,0.305,0.089,1.342,8.871,8.555
2014-05-20,0.349,0.077,1.35,8.856,8.555
2014-05-21,0.339,0.081,1.423,8.769,8.555
2014-05-22,0.345,0.063,1.407,8.71,8.555
2014-05-23,0.339,0.061,1.412,8.632,8.555
2014-05-26,0.346,0.053,1.415,8.678,8.485
2014-05-27,0.343,0.052,1.388,8.675,8.485
2014-05-28,0.331,0.05,1.337,8.701,8.485
2014-05-29,0.303,0.059,1.353,8.671,8.485
2014-05-30,0.334,0.061,1.357,8.644,8.424
2014-06-02,0.334,0.059,1.368,8.664,8.424
2014-06-03,0.344,0.058,1.407,8.597,8.392
2014-06-04,0.358,0.053,1.431,8.597,8.304
2014-06-05,0.35,0.045,1.403,8.527,8.245
2014-06-06,0.34,0.051,1.351,8.513,8.251
2014-06-09,0.371,0.058,1.378,8.549,8.117
2014-06-10,0.38,0.063,1.403,8.566,8.116
2014-06-11,0.402,0.038,1.396,8.535,8.139
2014-06-12,0.405,0.032,1.386,8.549,8.1
2014-06-13,0.433,0.026,1.361,8.593,8.132
2014-06-16,0.425,0.026,1.353,8.647,8.132
2014-06-17,0.439,0.042,1.399,8.6,8.132
2014-06-18,0.451,0.036,1.374,8.666,8.114
2014-06-19,0.397,0.032,1.321,8.689,8.138
2014-06-20,0.394,0.035,1.343,8.721,8.136
2014-06-23,0.418,0.038,1.322,8.779,8.391
2014-06-24,0.408,0.035,1.319,8.715,8.391
2014-06-25,0.4,0.029,1.26,8.704,8.391
2014-06-26,0.393,0.023,1.244,8.731,8.391
2014-06-27,0.36,0.033,1.261,8.744,8.26
2014-06-30,0.369,0.025,1.244,8.747,8.26
2014-07-01,0.366,0.019,1.246,8.737,8.202
2014-07-02,0.37,0.025,1.286,8.659,8.19
2014-07-03,0.376,0.02,1.288,8.66,8.147
2014-07-04,0.398,0.018,1.264,8.665,8.149
2014-07-07,0.423,0.015,1.255,8.693,8.143
2014-07-08,0.403,0.015,1.218,8.727,8.171
2014-07-09,0.392,0.02,1.227,8.732,8.186
2014-07-10,0.375,0.016,1.198,8.763,8.165
2014-07-11,0.364,0.016,1.202,8.773,8.174
2014-07-14,0.365,0.021,1.208,8.786,8.174
2014-07-15,0.369,0.019,1.203,8.733,8.144
2014-07-16,0.382,0.017,1.191,8.722,8.239
2014-07-17,0.377,0.017,1.148,8.734,8.274
2014-07-18,0.381,0.025,1.154,8.77,8.384
2014-07-21,0.387,0.022,1.147,8.701,8.384
2014-07-22,0.396,0.029,1.165,8.689,8.223
2014-07-23,0.388,0.025,1.145,8.662,8.249
2014-07-24,0.386,0.031,1.176,8.65,8.232
2014-07-25,0.39,0.024,1.146,8.672,8.431
2014-07-28,0.373,0.031,1.147,8.432,8.298
2014-07-29,0.386,0.028,1.119,8.432,8.293
2014-07-30,0.392,0.034,1.169,8.512,8.312
2014-07-31,0.4,0.022,1.154,8.498,8.293
2014-08-01,0.391,0.018,1.13,8.525,8.386
2014-08-04,0.351,0.022,1.134,8.504,8.337
2014-08-05,0.349,0.026,1.167,8.609,8.414
2014-08-06,0.345,0.005,1.1,8.644,8.263
2014-08-07,0.331,0.004,1.061,8.634,8.523
2014-08-08,0.31,0.006,1.052,8.64,8.475
2014-08-11,0.337,-0.004,1.058,8.594,8.487
2014-08-12,0.318,-0.007,1.058,8.616,8.445
2014-08-13,0.299,-0.011,1.026,8.544,8.45
2014-08-14,0.27,0.003,1.017,8.521,8.437
2014-08-15,0.263,-0.014,0.952,8.522,8.395
2014-08-18,0.263,-0.005,1.013,8.522,8.395
2014-08-19,0.33,-0.01,1.0,8.534,8.425
2014-08-20,0.32,0.001,0.989,8.483,8.411
2014-08-21,0.35,0.005,0.992,8.509,8.37
2014-08-22,0.329,0.002,0.981,8.514,8.332
2014-08-25,0.354,-0.035,0.947,8.557,8.333
2014-08-26,0.36,-0.02,0.938,8.558,8.385
2014-08-27,0.361,-0.02,0.909,8.555,8.369
2014-08-28,0.361,-0.02,0.883,8.561,8.349
2014-08-29,0.366,-0.033,0.89,8.561,8.343
2014-09-01,0.376,-0.047,0.881,8.551,8.343
2014-09-02,0.386,-0.036,0.93,8.517,8.283
2014-09-03,0.396,-0.023,0.954,8.52,8.344
2014-09-04,0.391,-0.08,0.969,8.523,8.389
2014-09-05,0.406,-0.074,0.928,8.523,8.379
2014-09-08,0.391,-0.072,0.952,8.503,8.407
2014-09-09,0.391,-0.077,0.996,8.522,8.413
2014-09-10,0.425,-0.07,1.046,8.542,8.426
2014-09-11,0.429,-0.076,1.039,8.507,8.414
2014-09-12,0.448,-0.06,1.082,8.503,8.398
2014-09-15,0.448,-0.073,1.066,8.505,8.38
2014-09-16,0.434,-0.06,1.06,8.498,8.33
2014-09-17,0.427,-0.069,1.049,8.497,8.293
2014-09-18,0.46,-0.058,1.081,8.452,8.357
2014-09-19,0.447,-0.071,1.042,8.456,8.323
2014-09-22,0.436,-0.067,1.01,8.437,8.317
2014-09-23,0.421,-0.051,1.012,8.467,8.336
2014-09-24,0.431,-0.057,1.003,8.482,8.328
2014-09-25,0.437,-0.067,0.972,8.485,8.328
2014-09-26,0.421,-0.071,0.971,8.443,8.311
2014-09-29,0.463,-0.071,0.963,8.49,8.333
2014-09-30,0.469,-0.083,0.946,8.513,8.371
2014-10-01,0.469,-0.087,0.901,8.481,8.302
2014-10-02,0.469,-0.075,0.902,8.479,8.3
2014-10-03,0.439,-0.068,0.925,8.485,8.3
2014-10-06,0.471,-0.072,0.906,8.485,8.3
2014-10-07,0.437,-0.067,0.905,8.452,8.337
2014-10-08,0.401,-0.067,0.907,8.408,8.321
2014-10-09,0.332,-0.064,0.905,8.467,8.338
2014-10-10,0.339,-0.057,0.886,8.456,8.326
2014-10-13,0.291,-0.048,0.894,8.421,8.326
2014-10-14,0.297,-0.053,0.837,8.398,8.277
2014-10-15,0.282,-0.064,0.755,8.398,8.277
2014-10-16,0.207,-0.054,0.819,8.369,8.296
2014-10-17,0.243,-0.054,0.858,8.389,8.329
2014-10-20,0.261,-0.066,0.848,8.36,8.295
2014-10-21,0.237,-0.051,0.87,8.372,8.257
2014-10-22,0.25,-0.046,0.87,8.359,8.233
2014-10-23,0.243,-0.046,0.901,8.357,8.225
2014-10-24,0.248,-0.04,0.891,8.356,8.225
2014-10-27,0.271,-0.046,0.868,8.318,8.232
2014-10-28,0.255,-0.049,0.876,8.322,8.179
2014-10-29,0.251,-0.041,0.897,8.319,8.171
2014-10-30,0.301,-0.045,0.844,8.286,8.218
2014-10-31,0.279,-0.058,0.84,8.279,8.193
2014-11-03,0.29,-0.05,0.852,8.26,8.196
2014-11-04,0.297,-0.055,0.806,8.26,8.194
2014-11-05,0.293,-0.061,0.826,8.19,8.139
2014-11-06,0.29,-0.061,0.826,8.19,8.139
2014-11-07,0.319,-0.061,0.816,8.209,8.18
2014-11-10,0.282,-0.053,0.834,8.178,8.167
2014-11-11,0.303,-0.05,0.826,8.186,8.151
2014-11-12,0.305,-0.048,0.809,8.159,8.161
2014-11-13,0.322,-0.047,0.798,8.221,8.162
2014-11-14,0.309,-0.046,0.784,8.214,8.226
2014-11-17,0.303,-0.039,0.801,8.181,8.226
2014-11-18,0.298,-0.03,0.796,8.152,8.133
2014-11-19,0.298,-0.016,0.848,8.163,8.091
2014-11-20,0.298,-0.023,0.798,8.157,8.054
2014-11-21,0.37,-0.041,0.769,8.169,8.123
2014-11-24,0.373,-0.039,0.78,8.163,8.117
2014-11-25,0.37,-0.039,0.747,8.158,8.113
2014-11-26,0.352,-0.044,0.735,8.144,8.104
2014-11-27,0.348,-0.042,0.7,8.146,8.106
2014-11-28,0.346,-0.034,0.7,8.086,8.05
2014-12-01,0.335,-0.028,0.727,8.06,8.053
2014-12-02,0.342,-0.032,0.741,7.968,7.889
2014-12-03,0.37,-0.034,0.747,7.972,7.963
2014-12-04,0.37,-0.019,0.772,7.968,8.004
2014-12-05,0.366,-0.017,0.78,7.937,7.977
2014-12-08,0.476,-0.037,0.712,7.918,7.919
2014-12-09,0.47,-0.037,0.685,7.901,7.963
2014-12-10,0.468,-0.031,0.68,7.908,7.951
2014-12-11,0.431,-0.037,0.676,7.866,7.859
2014-12-12,0.477,-0.046,0.623,7.85,7.779
2014-12-15,0.446,-0.056,0.622,7.834,7.741
2014-12-16,0.463,-0.064,0.595,7.986,7.969
2014-12-17,0.448,-0.074,0.591,7.97,7.957
2014-12-18,0.483,-0.079,0.616,7.929,7.943
2014-12-19,0.511,-0.086,0.592,7.961,7.935
2014-12-22,0.514,-0.097,0.6,7.955,7.921
2014-12-23,0.562,-0.095,0.591,7.921,7.925
2014-12-24,0.579,-0.099,0.587,7.961,8.045
2014-12-25,0.564,-0.099,0.587,7.961,8.053
2014-12-26,0.564,-0.099,0.587,7.978,7.96
2014-12-29,0.582,-0.102,0.543,7.928,7.929
2014-12-30,0.571,-0.109,0.539,7.873,7.909
2014-12-31,0.581,-0.11,0.538,7.855,7.91
2015-01-01,0.565,-0.11,0.538,7.88,7.823
2015-01-02,0.578,-0.114,0.497,7.874,7.917
2015-01-05,0.549,-0.103,0.517,7.891,7.968
2015-01-06,0.533,-0.108,0.445,7.898,7.994
2015-01-07,0.519,-0.111,0.483,7.858,7.95
2015-01-08,0.516,-0.106,0.509,7.863,7.956
2015-01-09,0.478,-0.122,0.491,7.845,7.933
2015-01-12,0.432,-0.117,0.478,7.811,7.908
2015-01-13,0.395,-0.124,0.476,7.768,7.889
2015-01-14,0.392,-0.122,0.423,7.773,7.864
2015-01-15,0.391,-0.148,0.473,7.696,7.699
2015-01-16,0.318,-0.165,0.452,7.707,7.74
2015-01-19,0.333,-0.171,0.439,7.723,7.8
2015-01-20,0.339,-0.159,0.448,7.724,7.795
2015-01-21,0.36,-0.168,0.523,7.691,7.772
2015-01-22,0.386,-0.173,0.446,7.711,7.735
2015-01-23,0.372,-0.169,0.361,7.704,7.73
2015-01-26,0.366,-0.151,0.394,7.7,7.73
2015-01-27,0.382,-0.158,0.381,7.705,7.727
2015-01-28,0.376,-0.171,0.352,7.705,7.742
2015-01-29,0.353,-0.18,0.358,7.712,7.731
2015-01-30,0.355,-0.187,0.302,7.691,7.734
2015-02-02,0.323,-0.185,0.312,7.652,7.721
2015-02-03,0.309,-0.196,0.344,7.726,7.813
2015-02-04,0.353,-0.193,0.365,7.716,7.825
2015-02-05,0.345,-0.197,0.365,7.701,7.874
2015-02-06,0.362,-0.209,0.374,7.701,7.829
2015-02-09,0.45,-0.205,0.354,7.726,7.829
2015-02-10,0.449,-0.219,0.369,7.729,7.866
2015-02-11,0.436,-0.222,0.354,7.733,7.864
2015-02-12,0.446,-0.226,0.318,7.743,7.851
2015-02-13,0.442,-0.223,0.341,7.696,7.799
2015-02-16,0.437,-0.227,0.333,7.708,7.85
2015-02-17,0.421,-0.216,0.37,7.708,7.846
2015-02-18,0.421,-0.226,0.38,7.709,7.818
2015-02-19,0.421,-0.217,0.379,7.709,7.818
2015-02-20,0.421,-0.225,0.365,7.694,7.814
2015-02-23,0.523,-0.22,0.364,7.704,7.827
2015-02-24,0.503,-0.222,0.374,7.717,7.855
2015-02-25,0.448,-0.234,0.324,7.706,7.847
2015-02-26,0.436,-0.238,0.297,7.738,7.846
2015-02-27,0.47,-0.229,0.327,7.726,7.88
2015-03-02,0.471,-0.216,0.355,7.742,7.956
2015-03-03,0.483,-0.213,0.361,7.753,7.814
2015-03-04,0.5,-0.206,0.382,7.684,7.679
2015-03-05,0.48,-0.205,0.347,7.706,7.83
2015-03-06,0.478,-0.211,0.393,7.706,7.832
2015-03-09,0.554,-0.222,0.311,7.737,7.832
2015-03-10,0.528,-0.24,0.233,7.748,7.832
2015-03-11,0.53,-0.241,0.208,7.76,7.798
2015-03-12,0.546,-0.236,0.247,7.723,7.842
2015-03-13,0.544,-0.234,0.256,7.797,7.818
2015-03-16,0.533,-0.215,0.278,7.806,7.854
2015-03-17,0.55,-0.209,0.281,7.782,7.834
2015-03-18,0.552,-0.234,0.196,7.793,7.841
2015-03-19,0.418,-0.237,0.186,7.755,7.81
2015-03-20,0.449,-0.24,0.183,7.746,7.822
2015-03-23,0.441,-0.228,0.223,7.75,7.822
2015-03-24,0.441,-0.224,0.235,7.749,7.823
2015-03-25,0.421,-0.237,0.219,7.768,7.824
2015-03-26,0.427,-0.248,0.214,7.797,7.84
2015-03-27,0.442,-0.249,0.206,7.776,7.826
2015-03-30,0.427,-0.249,0.205,7.76,7.838
2015-03-31,0.418,-0.255,0.18,7.736,7.815
2015-04-01,0.421,-0.259,0.166,7.735,7.815
2015-04-02,0.389,-0.257,0.193,7.737,7.815
